regiao,sexo,geracao,fx_etaria,decada,religiao,renda,ensino,pres1,pres2,atitude_pt,nota_pt,PT,PSDB,ano,esquerda_direita,peso,PL
Norte/Centro-Oeste,masculino,millenials,16-29,1980s,evangélica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,70732.375,
Norte/Centro-Oeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,122328.9375,
Norte/Centro-Oeste,masculino,boomers,45-59,1960s,católica,2 a 5 s.m,médio,PV,PSDB,não gosta,0.0,0,1.0,2010,esquerda,141464.75,
Norte/Centro-Oeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,não gosta,0.0,1,0.0,2010,não sabe,70732.375,
Norte/Centro-Oeste,masculino,geracaoX,30-44,1970s,evangélica,2 a 5 s.m,médio,PT,PT,neutro,6.0,1,0.0,2010,não sabe,165910.5,
Norte/Centro-Oeste,masculino,millenials,16-29,1980s,sem religião,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,direita,122328.9375,
Norte/Centro-Oeste,feminino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PT,PT,não gosta,4.0,1,0.0,2010,não sabe,165509.75,
Norte/Centro-Oeste,masculino,boomers,+60,1940s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,,165509.75,
Norte/Centro-Oeste,masculino,geracaoX,30-44,1980s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,não sabe,487.5,
Norte/Centro-Oeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PT,PT,neutro,5.0,1,0.0,2010,não sabe,487.5,
Norte/Centro-Oeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,741.666666666667,
Norte/Centro-Oeste,feminino,boomers,45-59,1960s,evangélica,2 a 5 s.m,fundamental,PT,PSDB,gosta,9.0,0,1.0,2010,não sabe,2725.0,
Norte/Centro-Oeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,3633.33333333333,
Norte/Centro-Oeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,médio,PT,PT,neutro,5.0,1,0.0,2010,não sabe,3708.33333333333,
Norte/Centro-Oeste,feminino,geracaoX,30-44,1970s,evangélica,2 a 5 s.m,médio,PT,PSDB,não gosta,3.0,0,1.0,2010,esquerda,650.0,
Norte/Centro-Oeste,feminino,millenials,16-29,1990s,sem religião,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,4541.66666666667,
Norte/Centro-Oeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,direita,2225.0,
Norte/Centro-Oeste,feminino,silenciosa,+60,1940s,evangélica,2 a 5 s.m,fundamental,,PT,gosta,9.0,1,0.0,2010,não sabe,812.5,
Norte/Centro-Oeste,feminino,geracaoX,30-44,1980s,católica,até 2 s.m,médio,PT,PT,neutro,5.0,1,0.0,2010,não sabe,276517.5,
Norte/Centro-Oeste,masculino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,2225.0,
Norte/Centro-Oeste,feminino,geracaoX,30-44,1970s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,,1816.66666666667,
Norte/Centro-Oeste,feminino,millenials,16-29,1980s,católica,+ de 5 s.m,médio,PV,PT,não gosta,0.0,1,0.0,2010,não sabe,70732.375,
Norte/Centro-Oeste,feminino,millenials,16-29,1980s,sem religião,até 2 s.m,médio,PV,PSDB,não gosta,0.0,0,1.0,2010,direita,22580.25,
Norte/Centro-Oeste,feminino,geracaoX,30-44,1970s,católica,+ de 5 s.m,fundamental,PSDB,PT,neutro,5.0,1,0.0,2010,direita,35862.75,
Norte/Centro-Oeste,feminino,silenciosa,+60,1940s,evangélica,2 a 5 s.m,fundamental,PV,PSDB,não gosta,2.0,0,1.0,2010,não sabe,71725.5,
Norte/Centro-Oeste,feminino,geracaoX,45-59,1960s,evangélica,2 a 5 s.m,médio,PV,PT,não gosta,0.0,1,0.0,2010,centro,23908.5,
Norte/Centro-Oeste,masculino,geracaoX,30-44,1970s,católica,+ de 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,centro,23908.5,
Norte/Centro-Oeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,centro,33870.375,
Norte/Centro-Oeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,médio,PSDB,PT,gosta,8.0,1,0.0,2010,centro,45160.5,
Norte/Centro-Oeste,masculino,geracaoX,30-44,1960s,católica,até 2 s.m,fundamental,PT,PT,neutro,6.0,1,0.0,2010,centro,45160.5,
Nordeste,feminino,millenials,16-29,1990s,sem religião,até 2 s.m,fundamental,PSDB,PSDB,,,0,1.0,2010,direita,7998.0,
Nordeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PV,PSDB,não gosta,3.0,0,1.0,2010,direita,2702.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,superior,PT,PT,gosta,7.0,1,0.0,2010,centro,2499.0,
Nordeste,masculino,geracaoX,45-59,1960s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,,,0,1.0,2010,direita,16058.0,
Nordeste,masculino,millenials,16-29,1980s,sem religião,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,16058.0,
Nordeste,feminino,silenciosa,+60,1940s,sem religião,até 2 s.m,fundamental,PSDB,PSDB,neutro,5.0,0,1.0,2010,centro,5177.0,
Nordeste,masculino,geracaoX,30-44,1980s,outras,até 2 s.m,fundamental,PSDB,PSDB,,,0,1.0,2010,centro,3999.0,
Nordeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,superior,PT,PT,neutro,5.0,1,0.0,2010,centro,2380.0,
Nordeste,feminino,boomers,+60,1940s,católica,até 2 s.m,fundamental,PV,PSDB,não conhece,,0,1.0,2010,não sabe,5017.83333333333,
Nordeste,masculino,boomers,45-59,1960s,católica,2 a 5 s.m,fundamental,PT,PT,não gosta,1.0,1,0.0,2010,direita,7526.75,
Nordeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,centro,2737.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,não sabe,5017.83333333333,
Nordeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,,PSDB,neutro,6.0,0,1.0,2010,direita,20708.0,
Nordeste,masculino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,neutro,5.0,1,0.0,2010,esquerda,3801.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,,PT,gosta,9.0,1,0.0,2010,centro,3999.0,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,3.0,0,1.0,2010,direita,2702.0,
Nordeste,masculino,millenials,16-29,1990s,católica,2 a 5 s.m,médio,PT,PT,gosta,8.0,1,0.0,2010,direita,2534.0,
Nordeste,feminino,geracaoX,30-44,1970s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,direita,4053.0,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,PV,PSDB,neutro,6.0,0,1.0,2010,não sabe,3801.0,
Nordeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,não sabe,2499.0,
Nordeste,feminino,boomers,+60,1940s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,3.0,0,1.0,2010,direita,15531.0,
Nordeste,masculino,silenciosa,+60,1930s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,direita,4464.0,
Nordeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,médio,PT,PT,não gosta,0.0,1,0.0,2010,centro,13392.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,branco_nulo,branco_nulo,não gosta,3.0,0,0.0,2010,centro,4053.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PSDB,gosta,9.0,0,1.0,2010,direita,7998.0,
Nordeste,feminino,geracaoX,30-44,1960s,outras,até 2 s.m,fundamental,branco_nulo,branco_nulo,não gosta,3.0,0,0.0,2010,não sabe,7140.0,
Nordeste,feminino,boomers,45-59,1960s,católica,até 2 s.m,médio,,,não gosta,3.0,0,0.0,2010,não sabe,3801.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,8029.0,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,PV,PT,neutro,6.0,1,0.0,2010,direita,6247.5,
Nordeste,feminino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,não sabe,4464.0,
Nordeste,feminino,millenials,16-29,1990s,católica,2 a 5 s.m,superior,PV,PT,neutro,6.0,1,0.0,2010,centro,13392.0,
Nordeste,masculino,geracaoX,30-44,1960s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,7.0,0,1.0,2010,não sabe,2737.0,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,médio,PV,branco_nulo,neutro,5.0,0,0.0,2010,direita,5474.0,
Nordeste,feminino,millenials,16-29,1980s,sem religião,até 2 s.m,médio,PV,PT,gosta,8.0,1,0.0,2010,não sabe,2737.0,
Nordeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PSDB,PSDB,não conhece,,0,1.0,2010,não sabe,2508.91666666667,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,7.0,0,1.0,2010,direita,10354.0,
Nordeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PSDB,PSDB,,,0,1.0,2010,direita,8029.0,
Nordeste,feminino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,PSDB,PSDB,gosta,7.0,0,1.0,2010,direita,2499.0,
Nordeste,feminino,millenials,16-29,1980s,evangélica,2 a 5 s.m,médio,PV,PSDB,gosta,8.0,0,1.0,2010,direita,2380.0,
Nordeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,,,não gosta,4.0,0,0.0,2010,esquerda,2380.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,não sabe,13197.0,
Nordeste,masculino,boomers,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,não sabe,2625.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,3874.5,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,esquerda,4756.5,
Nordeste,feminino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,3937.5,
Nordeste,masculino,millenials,16-29,1980s,sem religião,até 2 s.m,médio,PT,PT,não gosta,2.0,1,0.0,2010,não sabe,207141.5625,
Nordeste,feminino,millenials,16-29,1980s,evangélica,até 2 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,31503.5625,
Nordeste,masculino,geracaoX,30-44,1970s,outras,2 a 5 s.m,superior,,PT,gosta,10.0,1,0.0,2010,esquerda,82856.625,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,7117.25,
Nordeste,feminino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,,PSDB,não conhece,,0,1.0,2010,não sabe,7117.25,
Nordeste,feminino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,4340.0,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,4.0,0,1.0,2010,não sabe,6580.0,
Nordeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,fundamental,,,gosta,7.0,0,0.0,2010,centro,12789.0,
Nordeste,masculino,boomers,45-59,1950s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,direita,9686.25,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,direita,7804.6875,
Nordeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,7117.25,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,médio,PT,PT,gosta,9.0,1,0.0,2010,centro,13020.0,
Nordeste,masculino,millenials,16-29,1980s,evangélica,até 2 s.m,superior,PT,PT,gosta,7.0,1,0.0,2010,direita,4438.125,
Nordeste,masculino,boomers,45-59,1950s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,direita,6657.1875,
Nordeste,feminino,boomers,+60,1940s,católica,2 a 5 s.m,médio,PT,PT,gosta,8.0,1,0.0,2010,direita,8680.0,
Nordeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,3121.875,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,PT,PT,neutro,6.0,1,0.0,2010,direita,3121.875,
Nordeste,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PT,,gosta,10.0,0,0.0,2010,esquerda,21264.25,
Nordeste,feminino,boomers,45-59,1960s,católica,2 a 5 s.m,médio,PSDB,PSDB,neutro,5.0,0,1.0,2010,direita,21264.25,
Nordeste,feminino,millenials,16-29,1980s,sem religião,+ de 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,14176.1666666667,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,esquerda,126014.25,
Nordeste,feminino,geracaoX,30-44,1960s,outras,até 2 s.m,fundamental,PV,PSDB,neutro,5.0,0,1.0,2010,direita,60751.5,
Nordeste,feminino,boomers,45-59,1950s,evangélica,2 a 5 s.m,superior,PV,PSDB,gosta,10.0,0,1.0,2010,direita,4263.0,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,33338.5,
Nordeste,feminino,millenials,16-29,1990s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,7264.6875,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,não sabe,6580.0,
Nordeste,masculino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,94510.6875,
Nordeste,masculino,boomers,45-59,1960s,sem religião,+ de 5 s.m,superior,,PSDB,gosta,8.0,0,1.0,2010,esquerda,121503.0,
Nordeste,masculino,geracaoX,30-44,1970s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,direita,4438.125,
Nordeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,direita,9318.83333333333,
Nordeste,feminino,geracaoX,30-44,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,4340.0,
Nordeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,,,gosta,10.0,0,0.0,2010,não sabe,1481.66666666667,
Nordeste,feminino,boomers,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,5311.83333333333,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,médio,PV,PT,neutro,5.0,1,0.0,2010,direita,27956.5,
Nordeste,feminino,boomers,+60,1940s,católica,2 a 5 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,13612.0,
Nordeste,feminino,millenials,16-29,1980s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,4201.875,
Nordeste,masculino,geracaoX,45-59,1960s,católica,até 2 s.m,fundamental,PSDB,PSDB,não gosta,1.0,0,1.0,2010,direita,13612.0,
Nordeste,feminino,geracaoX,45-59,1960s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,esquerda,27224.0,
Nordeste,feminino,boomers,45-59,1960s,outras,até 2 s.m,médio,PV,,gosta,9.0,0,0.0,2010,esquerda,70676.25,
Nordeste,feminino,boomers,+60,1940s,católica,2 a 5 s.m,médio,PT,PT,gosta,9.0,1,0.0,2010,esquerda,70676.25,
Nordeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PV,PT,gosta,8.0,1,0.0,2010,esquerda,41428.3125,
Nordeste,feminino,millenials,16-29,1980s,sem religião,2 a 5 s.m,médio,branco_nulo,PT,gosta,10.0,1,0.0,2010,centro,212630.25,
Nordeste,feminino,boomers,45-59,1950s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,direita,8403.75,
Nordeste,feminino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,31503.5625,
Nordeste,feminino,silenciosa,+60,1940s,evangélica,até 2 s.m,fundamental,PSDB,PSDB,gosta,8.0,0,1.0,2010,direita,30375.75,
Nordeste,feminino,silenciosa,+60,1930s,evangélica,2 a 5 s.m,fundamental,,,neutro,6.0,0,0.0,2010,direita,10504.6875,
Nordeste,feminino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,neutro,6.0,1,0.0,2010,não sabe,41428.3125,
Nordeste,feminino,geracaoX,30-44,1960s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,direita,7264.6875,
Nordeste,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,37275.3333333333,
Nordeste,feminino,geracaoX,30-44,1970s,evangélica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,direita,6302.8125,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,direita,17052.0,
Nordeste,feminino,silenciosa,+60,1930s,católica,2 a 5 s.m,fundamental,,,gosta,10.0,0,0.0,2010,direita,37275.3333333333,
Nordeste,feminino,geracaoX,30-44,1960s,evangélica,até 2 s.m,médio,branco_nulo,branco_nulo,não gosta,2.0,0,0.0,2010,não sabe,11112.8333333333,
Nordeste,masculino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,direita,4682.8125,
Nordeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,direita,4438.125,
Nordeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PT,PT,gosta,10.0,1,0.0,2010,direita,9686.25,
Nordeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,15935.5,
Nordeste,masculino,millenials,16-29,1980s,sem religião,até 2 s.m,médio,PV,,neutro,5.0,0,0.0,2010,direita,11112.8333333333,
Nordeste,masculino,millenials,16-29,1980s,evangélica,+ de 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,direita,141352.5,
Nordeste,feminino,millenials,16-29,1980s,evangélica,até 2 s.m,médio,PV,PSDB,não gosta,0.0,0,1.0,2010,não sabe,15935.5,
Nordeste,feminino,geracaoX,30-44,1970s,católica,+ de 5 s.m,superior,PT,PT,gosta,10.0,1,0.0,2010,centro,13612.0,
Nordeste,masculino,boomers,+60,1950s,católica,até 2 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,22225.6666666667,
Nordeste,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,fundamental,PV,PT,gosta,10.0,1,0.0,2010,direita,14176.1666666667,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,6580.0,
Nordeste,masculino,boomers,45-59,1950s,católica,até 2 s.m,fundamental,PT,PT,gosta,10.0,1,0.0,2010,não sabe,7408.33333333333,
Nordeste,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PV,PT,não gosta,1.0,1,0.0,2010,esquerda,7927.5,
Nordeste,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PV,PT,gosta,8.0,1,0.0,2010,esquerda,3874.5,
Nordeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,esquerda,1291.5,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,gosta,9.0,1,0.0,2010,não sabe,1968.75,
Nordeste,masculino,boomers,+60,1940s,católica,até 2 s.m,fundamental,PT,PT,não gosta,1.0,1,0.0,2010,não sabe,1312.5,
Nordeste,feminino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,,PT,gosta,7.0,1,0.0,2010,não sabe,3171.0,
Nordeste,masculino,silenciosa,+60,1940s,católica,até 2 s.m,fundamental,,PT,gosta,8.0,1,0.0,2010,não sabe,13197.0,
Nordeste,masculino,millenials,16-29,1980s,católica,até 2 s.m,fundamental,PT,PT,neutro,6.0,1,0.0,2010,não sabe,7749.0,
Nordeste,feminino,millenials,16-29,1980s,católica,até 2 s.m,médio,PSDB,PSDB,não gosta,1.0,0,1.0,2010,direita,19795.5,
Nordeste,feminino,geracaoX,45-59,1960s,católica,2 a 5 s.m,fundamental,PT,PT,gosta,7.0,1,0.0,2010,direita,25116.0,
Nordeste,feminino,millenials,16-29,1990s,católica,2 a 5 s.m,fundamental,outros,PSDB,não gosta,1.0,0,1.0,2010,direita,50232.0,
Nordeste,feminino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,direita,2963.33333333333,
Nordeste,masculino,geracaoX,30-44,1970s,católica,até 2 s.m,fundamental,,PT,gosta,9.0,1,0.0,2010,não sabe,26394.0,
Nordeste,masculino,boomers,+60,1940s,evangélica,até 2 s.m,médio,PSDB,PSDB,neutro,5.0,0,1.0,2010,direita,10623.6666666667,
Nordeste,masculino,boomers,45-59,1960s,católica,até 2 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,5926.66666666667,
Nordeste,masculino,millenials,16-29,1990s,católica,até 2 s.m,médio,PSDB,PSDB,gosta,7.0,0,1.0,2010,direita,14234.5,
Nordeste,feminino,geracaoX,30-44,1960s,evangélica,2 a 5 s.m,fundamental,PSDB,PSDB,neutro,5.0,0,1.0,2010,direita,106014.375,
Nordeste,feminino,millenials,16-29,1990s,católica,até 2 s.m,fundamental,PT,PT,não conhece,,1,0.0,2010,não sabe,6580.0,
Nordeste,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,médio,PV,,gosta,8.0,0,0.0,2010,direita,8526.0,
Nordeste,feminino,millenials,16-29,1990s,sem religião,até 2 s.m,médio,PT,PT,gosta,9.0,1,0.0,2010,esquerda,4756.5,
Nordeste,masculino,millenials,16-29,1980s,outras,2 a 5 s.m,superior,PT,PT,gosta,8.0,1,0.0,2010,centro,75348.0,
Nordeste,feminino,geracaoX,30-44,1960s,evangélica,2 a 5 s.m,médio,PT,PT,gosta,9.0,1,0.0,2010,esquerda,25116.0,
Sul,feminino,millenials,16-29,1990s,católica,+ de 5 s.m,médio,PT,PT,não gosta,4.0,1,0.0,2010,não sabe,101000.0,
Sul,masculino,geracaoX,30-44,1960s,católica,+ de 5 s.m,médio,PT,PT,não gosta,0.0,1,0.0,2010,centro,54540.0,
Sul,feminino,millenials,16-29,1990s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,3096.0,
Sul,feminino,geracaoX,30-44,1970s,sem religião,até 2 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,direita,28122.0,
Sul,masculino,geracaoX,30-44,1980s,católica,+ de 5 s.m,superior,PSDB,branco_nulo,não gosta,0.0,0,0.0,2010,não sabe,556.666666666667,
Sul,masculino,boomers,+60,1950s,outras,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,centro,1965.0,
Sul,masculino,millenials,16-29,1990s,católica,+ de 5 s.m,médio,PV,PT,neutro,5.0,1,0.0,2010,esquerda,19028.3333333333,
Sul,feminino,silenciosa,+60,1940s,católica,+ de 5 s.m,fundamental,PT,PT,neutro,5.0,1,0.0,2010,não sabe,1391.66666666667,
Sul,feminino,boomers,45-59,1950s,outras,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,3.0,0,1.0,2010,centro,4567.5,
Sul,feminino,geracaoX,30-44,1970s,outras,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,81810.0,
Sul,masculino,millenials,16-29,1980s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,10388.0,
Sul,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PT,PT,não gosta,3.0,1,0.0,2010,não sabe,7611.33333333333,
Sul,masculino,boomers,45-59,1960s,católica,2 a 5 s.m,fundamental,,PSDB,não gosta,0.0,0,1.0,2010,não sabe,1917.0,
Sul,feminino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PT,PT,não gosta,2.0,1,0.0,2010,não sabe,61206.0,
Sul,masculino,geracaoX,30-44,1960s,católica,2 a 5 s.m,fundamental,PT,PT,não gosta,3.0,1,0.0,2010,não sabe,21821.3333333333,
Sul,feminino,millenials,16-29,1980s,católica,2 a 5 s.m,fundamental,PT,PT,não gosta,0.0,1,0.0,2010,esquerda,54540.0,
Sul,masculino,boomers,45-59,1960s,sem religião,+ de 5 s.m,superior,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,16366.0,
Sul,masculino,geracaoX,30-44,1970s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,4567.5,
Sul,feminino,boomers,45-59,1950s,católica,2 a 5 s.m,médio,PT,PT,não gosta,0.0,1,0.0,2010,não sabe,16366.0,
Sul,feminino,geracaoX,30-44,1960s,evangélica,2 a 5 s.m,fundamental,PT,PT,não gosta,0.0,1,0.0,2010,direita,11340.0,
Sul,masculino,geracaoX,30-44,1970s,católica,+ de 5 s.m,fundamental,PT,PT,gosta,8.0,1,0.0,2010,esquerda,10388.0,
Sul,feminino,geracaoX,45-59,1960s,católica,2 a 5 s.m,superior,PSDB,PSDB,não gosta,0.0,0,1.0,2010,centro,28122.0,
Sul,masculino,boomers,45-59,1950s,católica,2 a 5 s.m,fundamental,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,556.666666666667,
Sul,masculino,boomers,45-59,1960s,católica,2 a 5 s.m,médio,PSDB,PSDB,não gosta,0.0,0,1.0,2010,não sabe,1290.0,
